OID_,Shape_Length,Shape_Area
321,22.048044042345278,38.683901741504286
322,21.727752715018017,37.568145372501220
323,18.631394244759239,27.623636303309027
324,20.152934184859348,32.319654474871932
325,27.766048268109238,61.350525150517946
326,27.172009701338517,58.753488486642517
327,26.990181947237005,57.969794453822665
328,28.659468681279840,65.362161462492082
329,22.808523701450572,41.398488824226185
330,39.596230552983066,124.766451835619662
331,21.424645608280379,36.527288071219708
332,21.174360167848590,35.678840158148319
333,17.844437948735028,25.339374070537307
334,17.552460665290631,24.516933716289728
335,15.096947638698305,18.137124472929695
337,22.479363458713816,40.212229689576688
339,22.485158325986156,40.232964668967540
340,16.503091974466876,21.673087089004479
341,51.194930784963105,208.566261374013919
342,18.084485796279978,26.025702770706509
343,18.482117709658088,27.182763067908809
344,27.777093612130724,61.399345381030678
345,28.981836566266203,66.840846615966072
346,21.086447823689443,35.383190219863792
347,20.211109320901560,32.506516998206884
348,18.219274525907313,26.415102215040204
349,15.896606911179619,20.109395070666572
351,27.099234622064355,58.439189773899635
352,18.199504645042420,26.357806839346622
353,36.553135313432357,106.325982437231517
354,26.924564125179192,57.688267804431177
355,48.173561416779286,184.674803154733354
356,24.330408954920799,47.107380331220469
357,34.558984158054542,95.041235268992594
358,18.958089083973473,28.600870748248450
359,17.321385883688468,23.875661329676788
360,17.675292539398367,24.861272672980398
361,16.696441835816120,22.183904846658610
362,31.573458523259667,79.329451097112567
363,25.964836738691289,53.648962580853549
364,23.656148297504426,44.532615617278552
365,18.878782387254081,28.362081253439950
366,22.118448731788906,38.931350133964074
367,28.290258774100945,63.688933429281093
368,18.051819765806549,25.931767163130242
369,24.217718362190283,46.672018569959789
370,19.076905920607352,28.960497081619980
371,14.909593423667513,17.689751709619269
372,37.789121144812654,113.638036050407308
373,23.776644986570904,44.987440221717229
374,39.859342478965182,126.430075286814059
375,20.169822553836990,32.373845586601568
377,28.078112744530852,62.737320065487303
378,26.549360761328412,56.091657525183521
379,22.401424957470258,39.933872358639022
380,27.944987855295935,62.143825786922392
381,28.958859331225707,66.734903776231150
382,20.620283129481646,33.836028666393773
383,18.078583041830491,26.008716027115849
384,17.384710798187836,24.050553561684922
385,19.013697317799259,28.768902078997190
386,16.180706433645078,20.834596457996842
389,43.052044286972475,147.495133970466469
390,29.765230530542855,70.503168792745399
391,24.266005813927183,46.858321804443761
393,19.533798018512151,30.364317330576164
394,20.976610884653986,35.015536124916601
395,18.078583041830491,26.008716027115849
397,18.078583041830850,26.008716027116876
398,35.591525104885214,100.805292010422960
399,34.692538150657626,95.777232764371362
400,22.969169581038773,41.983701375134181
401,28.160769874727102,63.107239494525942
402,22.036730631593809,38.644212544115632
403,29.392303439850490,68.747574618966652
404,21.644187142996518,37.279724707924004
405,17.953527934242945,25.650139978947216
406,52.960720350668375,223.201908183155524
407,20.072654448454664,32.062674973685191
408,25.160741082490357,50.377544260610790
409,27.618784691476957,60.701477876399636
410,16.166821027408243,20.798853555504326
411,17.256394471367059,23.696830158037894
412,19.761577820143749,31.076590841222146
413,25.307478095426649,50.966859661027172
414,38.373472460682272,117.179688064279873
415,26.506859120571619,55.912212205087904
417,37.425679766084691,111.462692684951477
418,20.417678314528580,33.174382687648404
419,19.474519728861306,30.180306654050465
420,34.009716047741257,92.044140758216329
422,55.511550607978094,245.220545014083029
423,21.943114302735800,38.316573661510049
424,23.310508702278277,43.240791843118913
425,50.079966726274698,199.580542725595706
426,20.265210093045877,32.680775756050004
427,29.569310652273877,69.578095321460083
428,26.181918552933411,54.549788490970414
429,24.215299643979531,46.662696401590885
430,25.162454630028989,50.384406320532122
431,18.051819765806549,25.931767163130242
432,17.678602898141310,24.870585948901532
433,26.678219740636056,56.637467600740358
434,16.254341754333534,21.024656519741185
435,25.588319494240682,52.104311947569236
436,24.197462767846687,46.593978672909401
437,21.459038346549907,36.644655874824537
438,16.169976247362964,20.806972821692167
439,26.075791149507324,54.108453820053008
440,51.312511073994635,209.525397071307992
441,61.627795417583378,302.234056640958840
442,23.612334487584270,44.367809693315635
443,23.573993551210016,44.223840678188637
444,31.397243238598563,78.446427631005662
445,22.035536410374167,38.640024219728708
446,24.053688916418636,46.041929547001956
447,20.702130132622941,34.105168881326222
448,42.410326846234021,143.130891042570170
449,34.565018935473496,95.074430849942573
450,21.075443650431904,35.346269714104025
451,38.213231097318264,116.203084861150870
452,36.489188022546372,105.954287312147699
453,36.762801139463448,107.549235104956807
454,19.244648236971347,29.472032707802708
455,18.753188744209549,27.985971357083194
456,21.055893318126017,35.280723211975129
457,37.040470619003415,109.180009549417633
458,38.005754198881753,114.944672296654034
459,37.599782750078433,112.502146103956079
460,24.673755631760283,48.446304478730987
461,33.907593315663746,91.492199278819029
462,25.884818664629954,53.318802847909105
463,19.602488505072259,30.578244696397206
464,22.100351149949095,38.867667995797341
465,23.778522477316553,44.994545247468999
466,17.486689570786798,24.333542398920990
467,17.211291529499743,23.573119495213604
468,18.436500245490546,27.048743963796145
469,52.530148580239967,219.587388796968497
470,25.974313264490196,53.688130826808042
471,28.251451298796574,63.514321277160299
472,25.559963540731310,51.988896098368791
473,21.858387821562687,38.021249955168948
474,23.005733904205673,42.117474385670775
475,18.884347942064192,28.378806271195586
476,27.163581763205620,58.717047017794357
477,30.267753585869922,72.903858659723312
478,38.680229656443544,119.060643059946202
479,22.909398402229396,41.765482752223861
480,21.732424236237502,37.584301599709605
481,19.915739793043489,31.563345032255565
482,37.185139047627260,110.034520580776814
483,28.881079701630238,66.376903111452151
484,22.578339745088211,40.567116893888191
485,24.851109595677528,49.145267721985725
486,36.649425084823463,106.886896803224943
487,18.139545090959530,26.184417617841650
488,39.384165948494925,123.433613018398688
489,24.569442108483244,48.037536377633984
490,15.837411421083466,19.959907933485368
491,16.439626327830631,21.506712008786643
492,20.976362900842499,35.014708228090875
493,32.646241986256953,84.811848108905707
494,25.574207760909452,52.046857654413870
495,35.395811744692296,99.699708652082236
496,24.998788006300561,49.731097463404382
497,22.403383127155706,39.940854121285220
498,18.421481663118001,27.004693485390902
499,19.043463241877156,28.859047960143265
500,50.060491130394745,199.425343173688361
501,22.880500518423549,41.660183360768826
502,31.661941039005892,79.774705133396822
503,21.534707552898936,36.903545472308302
504,22.752856777800297,41.196659515957855
505,28.217761561086739,63.362930471627600
506,20.701794851820633,34.104064191546371
507,26.982224660279066,57.935618004602233
509,21.527287358598059,36.878118212598039
510,32.048650259636432,81.735292948533854
511,25.537209757278916,51.896375031472687
512,24.815305216101049,49.003757080393477
513,58.917218873677108,276.232397271675723
514,20.789582428221273,34.393919358540849
515,17.928233776090444,25.577915548891461
516,78.623033812268019,491.914621615691715
517,20.911680771231637,34.799100400414162
518,20.911680771231637,34.799100400414162
519,20.056924600177275,32.012443112056879
520,16.990789337428545,22.972975345721750
521,19.518424529799283,30.316541491315707
522,17.156212965001984,23.422486279703921
523,26.344391112474451,55.228909315628606
525,22.380805616100318,39.860392105044660
526,19.199685513998102,29.334478120135152
527,17.906584755008961,25.516180242362747
530,28.112561071111212,62.891356162445959
531,29.637091154273495,69.897442868909721
532,30.627783909081852,74.648534248187943
533,32.194444798980633,82.480638819474038
534,20.284730709364684,32.743766086388483
535,26.194786419995655,54.603421834871618
536,29.140761162894989,67.575912505919149
538,19.970426024991919,31.736921332238815
539,22.195384488260547,39.202655062456870
540,20.638971909522919,33.897389672348012
542,22.464404206395198,40.158727753235304
543,22.990096769438384,42.060238846066746
544,36.343475801823573,105.109762706540465
545,22.893425845709242,41.707264813127992
546,20.570329842696744,33.672289543476779
547,30.533005881009409,74.187247594344200
548,29.578173388686352,69.619810513268689
549,20.901130949530646,34.763997368519881
550,28.567097460927027,64.941507964885020
551,26.707325258438416,56.761116184571215
552,29.568264060460915,69.573170040849462
553,39.782778682254296,125.944835485972646
554,19.526330181818921,30.341105007179991
555,32.938885443099430,86.339183168278382
557,50.313670422719582,201.447618337264885
558,25.880681918918828,53.301762071451463
559,17.162511293194779,23.439686997012789
560,20.875375439898860,34.678373981647482
561,19.300049206250875,29.641963522711244
562,21.749048963097231,37.641825576805388
563,17.067097320821276,23.179788333279156
564,20.922800971574759,34.836120462332367
565,31.755697631958604,80.247858593322761
566,25.066935821206130,50.002605425823660
567,19.473139521116188,30.176028898555192
568,22.913678624883786,41.781090518253080
569,40.922473341640419,133.264319172928509
570,23.914899592534109,45.512140304653393
571,22.966680204217308,41.974601560777359
572,19.404706548093891,29.964310919445211
573,19.300049206251234,29.641963522712341
574,26.818210212058958,57.233422525065336
577,27.697095489368877,61.046194011709716
578,25.182323245884092,50.464006157479780
579,20.472420899648409,33.352511266335448
580,23.887157162126243,45.406609020118964
581,20.641566808013000,33.905913916210871
582,20.672190760932846,34.006594582535300
583,20.431539791519022,33.219441878900291
584,30.935127210847590,76.154215478716765
586,22.986871897682391,42.048439908073348
587,36.028930315132925,103.298228222668158
588,20.466857950622824,33.334388044573387
589,22.581920821401056,40.579986348749856
590,24.015957036596220,45.897595263073335
591,24.489044037260154,47.723666304540998
592,19.167402179141906,29.235912068132894
593,21.837874052435165,37.949918696898187
594,40.052214008717129,127.656576129231311
595,30.583795501720978,74.434263957030993
596,19.430041480206576,30.042605260357451
597,20.485680949995590,33.395730307800818
598,30.338936599546290,73.247169149978802
599,20.298695572931948,32.788865982652631
